TARGET_B,TARGET_D,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_MALE_VETERANS,PCT_VIETNAM_VETERANS,PCT_WWII_VETERANS,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_AVG_GIFT,FILE_CARD_GIFT,PER_CAPITA_INCOME
1,42,00082518,65,87,0,S,1,12,H,M,5,1,B,19,9,906,476,83,0,14,15,33,0,0,A,3,0.182,35.5,0.182,37.5,4,2,16,21,54,212,7,30.29,25,40,15,40,6,15,16,61,30.29,4,22377
0,,00082537,53,82,0,U,2,05,H,F,5,1,B,4,4,707,315,80,0,47,18,45,1,1,S,4,0.476,9.6,0.545,9.67,10,6,17,19,42,138,16,8.63,5,10,5,10,6,13,17,52,8.63,9,13791
0,,00082546,77,45,0,U,4,10,H,F,4,0,P,0,2,561,265,57,0,23,27,33,0,0,A,2,0.111,17.5,0,0,2,0,18,19,44,60,4,15,10,20,10,20,5,11,18,73,15,1,10740
1,10,00082548,89,59,0,U,3,08,H,M,2,1,B,1,,634,251,61,2,28,30,24,1,0,A,2,0.182,6,0.182,5,4,2,18,23,56,63,12,5.25,7,10,3,10,6,12,18,80,5.25,5,10092
0,,00082576,89,84,0,C,3,30,H,M,2,1,B,19,1,635,148,37,0,14,26,38,1,13,A,1,0.1,35,0.1,50,2,1,15,25,64,253,10,25.3,40,50,10,20,5,12,15,88,25.3,6,6063
0,,00082577,101,72,0,C,3,30,U,F,1,0,M,2,,620,213,43,0,14,26,38,1,1,S,2,0.15,11,0,0,3,0,19,24,59,72,12,6,12,15,3,15,6,13,19,90,6,4,14647
1,5,00082580,137,87,0,C,3,30,H,F,2,1,B,5,,575,209,54,0,25,32,24,1,1,S,3,0.2,6.75,0.1,10,4,1,18,33,76,93,21,4.43,8,10,2,7,6,12,18,129,4.43,11,8620
0,,00082584,17,,0,C,1,22,U,U,,0,N,0,,1550,223,28,2,13,24,39,0,0,F,1,0.25,15,0,0,1,0,19,4,12,15,1,15,0,15,15,15,4,10,19,19,15,0,12909
0,,00082585,17,30,0,C,1,22,U,F,1,1,B,0,,794,218,24,0,10,31,69,0,0,E,1,0.5,15,1,15,1,1,15,3,9,15,1,15,0,15,15,15,2,7,15,15,15,1,13722
0,,00082588,41,27,0,S,1,13,H,M,5,1,B,3,,1635,738,97,7,39,20,55,0,0,A,1,0.15,13.33,0.222,14,3,2,23,14,32,50,4,12.5,6,16,10,16,6,12,23,41,12.5,3,33475
0,,00082590,89,86,0,S,1,11,U,F,1,0,P,0,8,1046,433,70,0,25,43,35,0,0,A,1,0.118,15,0.143,10,2,1,16,16,44,49,5,9.8,16,20,4,20,5,12,16,79,9.8,3,19411
0,,00082592,137,79,0,C,1,24,H,M,1,1,B,6,1,1153,224,39,0,5,28,53,1,1,S,3,0.15,10.67,0,0,3,0,15,32,79,195,23,8.48,10,15,5,10,6,13,15,126,8.48,10,16251
0,,00082594,17,39,0,S,2,16,H,F,4,0,P,0,,830,452,97,0,35,15,49,0,0,F,1,0.2,15,0.5,15,1,1,16,5,13,15,1,15,0,15,15,15,4,11,16,16,15,1,16973
0,,00082596,17,23,0,S,1,12,H,F,2,1,B,13,,808,352,96,0,36,26,29,0,0,F,1,0.25,20,0,0,1,0,18,4,11,20,1,20,0,20,20,20,3,9,18,18,20,0,12503
0,,00082602,41,,0,S,2,20,U,M,,1,N,0,,815,368,79,0,34,32,31,1,0,A,4,0.333,5,0.6,5,6,6,17,15,38,40,8,5,0,5,5,5,6,13,17,40,5,7,14942
0,,00082603,53,79,0,S,2,18,U,M,,0,N,0,,830,446,86,0,31,44,29,1,0,A,4,0.368,4.71,0.444,5.5,7,4,16,14,32,39,9,4.33,4,7,3,7,6,14,16,53,4.33,5,15868
0,,00082604,41,33,0,S,2,18,H,M,5,1,B,0,6,777,364,78,0,38,38,15,0,0,A,1,0.105,15,0.125,15,2,1,19,13,34,40,3,13.33,5,15,10,15,4,11,19,45,13.33,2,13135
1,5,00082610,65,74,0,S,2,18,U,U,,0,N,0,8,280,249,81,0,31,44,29,1,1,S,4,0.7,4.14,0.833,4,7,5,16,13,33,72,20,3.6,3,6,3,4,3,7,16,57,3.6,10,10337
0,,00082616,113,59,0,S,2,16,H,M,3,1,B,1,6,811,403,77,0,40,32,32,1,1,S,3,0.421,4.25,0.667,4.33,8,6,20,28,75,147,35,4.2,3,6,3,6,5,11,20,113,4.2,21,13801
1,5,00082618,137,37,0,S,2,18,H,M,5,1,B,2,,836,477,95,0,32,28,34,1,3,A,1,0.118,11,0.167,10,2,1,18,26,71,131,21,6.24,9,12,3,12,3,10,18,127,6.24,14,15366
0,,00082621,137,,0,S,1,12,U,F,,0,N,0,8,1008,458,78,0,30,20,31,1,10,A,1,0.15,10.67,0.222,11,3,2,17,30,71,129,13,9.92,9,14,5,12,5,12,17,121,9.92,7,17102
0,,00082627,29,66,0,S,1,12,H,M,6,1,B,1,,1050,553,97,0,38,23,34,1,0,N,3,0.273,11.67,0.6,11.67,3,3,16,9,23,35,3,11.67,3,13,10,13,6,14,16,24,11.67,3,22774
0,,00082628,29,71,0,S,1,11,H,M,4,1,B,2,,953,457,81,1,34,34,22,1,0,A,2,0.231,11.67,0.5,11.67,3,3,18,10,23,35,3,11.67,20,25,5,25,6,13,18,29,11.67,3,18960
0,,00082634,41,65,0,S,1,12,H,M,4,1,B,4,,922,525,99,0,34,20,34,1,1,S,3,0.211,6,0.111,4,4,1,18,14,31,33,6,5.5,6,10,4,10,6,12,18,40,5.5,2,17867
1,15,00082636,65,56,0,C,1,22,H,F,6,1,B,3,,896,291,52,4,32,16,42,0,0,A,1,0.118,15,0.125,15,2,1,21,17,40,43,5,8.6,12,15,3,15,6,12,21,57,8.6,2,17357
0,,00082661,29,,0,S,1,12,H,M,4,1,M,1,,1095,584,96,0,28,27,31,1,1,S,4,0.353,3.33,0.5,3,6,4,19,12,29,26,7,3.71,3,6,3,6,6,13,18,33,3.71,4,20942
0,,00082669,41,47,0,S,1,14,U,M,,0,N,0,,1404,645,97,0,30,35,31,0,0,A,1,0.056,25,0.125,25,1,1,17,14,35,47,3,15.67,15,25,10,25,6,13,17,44,15.67,2,23975
0,,00082673,65,,0,S,2,17,U,F,,0,N,0,5,835,280,29,0,20,37,20,1,1,S,3,0.143,17,0.091,18,3,1,20,21,53,137,10,13.7,12,18,6,6,6,13,19,62,13.7,3,12907
1,21,00082698,29,61,0,S,1,11,H,F,3,1,P,0,,1048,473,77,0,28,14,41,0,0,A,2,0.143,15.5,0.167,16,2,1,16,10,24,41,3,13.67,6,16,10,15,6,12,16,31,13.67,1,20092
1,25,00082701,41,37,0,S,1,12,H,F,4,0,P,0,,994,437,88,0,35,13,39,0,0,A,1,0.158,10,0.25,5,3,2,18,12,29,30,3,10,15,20,5,20,6,12,18,36,10,2,18133
0,,00082711,113,72,0,S,2,17,H,M,2,1,B,16,6,1114,265,39,0,16,5,40,1,1,S,2,0.091,25,0.182,25,2,2,23,30,74,248,14,17.71,22,27,5,15,6,13,18,101,17.71,10,19424
1,20,00082737,41,81,0,S,1,11,H,M,3,1,B,1,,1430,562,62,0,43,18,46,1,0,A,4,0.4,10.33,0.5,10.5,6,4,17,11,26,67,7,9.57,7,12,5,12,4,7,17,41,9.57,5,32648
1,20,00082739,41,35,0,S,2,17,H,M,5,0,B,0,,604,266,19,0,41,16,63,0,0,A,1,0.111,15,0.111,10,2,1,18,14,32,35,3,11.67,15,20,5,20,6,14,18,38,11.67,2,21127
0,,00082770,65,41,0,U,3,08,H,M,5,1,P,0,4,524,317,78,0,33,13,42,0,0,A,1,0.105,17,0.222,17,2,2,21,19,45,56,5,11.2,13,18,5,18,6,12,21,56,11.2,2,15989
0,,00082774,65,45,0,U,2,07,U,M,7,0,P,0,,755,290,59,0,29,25,36,1,1,S,2,0.222,16.25,0.333,18.33,4,3,20,19,48,89,8,11.13,15,20,5,20,6,13,20,63,11.13,5,13623
0,,00082778,89,47,0,U,1,02,H,M,3,1,B,2,7,837,320,96,0,27,21,58,1,3,A,2,0.19,10,0.2,10,4,2,15,23,61,107,12,8.92,5,10,5,10,5,12,15,81,8.92,5,18942
0,,00082805,65,36,0,S,2,16,H,M,4,1,B,3,8,894,452,89,0,35,43,7,0,0,A,1,0.158,15,0.2,14.5,3,2,26,17,42,67,5,13.4,6,16,10,16,5,12,26,57,13.4,4,19891
0,,00082809,77,26,0,S,2,20,H,M,2,1,B,17,5,897,451,86,0,42,13,65,1,7,A,1,0.158,14,0.3,14,3,3,16,20,51,67,7,9.57,12,17,5,17,6,14,16,68,9.57,6,21256
1,10,00082832,29,72,0,S,1,14,H,M,5,1,B,12,,1063,631,98,0,37,17,32,1,0,N,3,0.273,8,0.4,7,3,2,16,9,24,24,3,8,5,10,5,9,6,13,16,24,8,2,22324
0,,00082835,41,58,0,S,1,12,H,M,3,1,B,1,,1068,456,91,3,29,18,49,0,0,A,2,0.188,17,0.143,15,3,1,23,12,28,61,4,15.25,10,20,10,15,6,12,23,33,15.25,1,19736
0,,00082836,53,66,0,S,2,16,H,M,3,1,P,0,4,707,325,81,0,31,8,45,0,0,A,2,0.133,22.5,0.167,25,2,1,17,15,38,71,4,17.75,15,25,10,25,6,14,17,52,17.75,3,13147
1,5,00082843,77,,0,S,2,17,U,F,,1,N,0,,737,302,67,0,33,8,32,1,0,A,3,0.111,6,0.125,7,2,1,15,21,54,71,14,5.07,3,7,4,5,5,11,15,76,5.07,6,14822
0,,00082848,113,73,0,S,2,17,H,F,2,1,P,0,5,674,391,88,0,23,35,9,0,0,A,1,0.136,18,0.182,17,3,2,25,29,68,169,15,11.27,15,20,5,20,6,12,25,104,11.27,5,13794
0,,00082850,113,47,0,S,2,18,H,U,5,1,M,1,9,863,507,97,0,34,69,16,0,0,A,1,0.095,25,0.091,25,2,1,18,26,56,110,7,15.71,20,25,5,25,4,8,18,102,15.71,6,16984
1,10,00082857,137,59,0,S,1,12,H,M,6,1,B,1,6,745,326,66,3,29,18,49,1,0,A,2,0.143,13.33,0.2,10,3,2,20,30,68,160,14,11.43,15,20,5,10,6,13,20,128,11.43,8,15081
0,,00082858,17,,0,S,1,14,U,M,4,0,M,0,,950,507,91,0,32,38,48,0,0,F,1,0.143,20,0.333,20,1,1,21,6,17,20,1,20,0,20,20,20,4,12,21,21,20,1,23326
0,,00082865,17,,0,S,2,17,U,F,,0,N,0,,883,368,46,3,30,44,0,0,0,F,1,0.167,15,0,0,1,0,20,5,15,15,1,15,0,15,15,15,4,10,20,20,15,0,14263
0,,00082866,29,31,0,S,1,12,U,M,6,1,B,0,,965,457,71,0,22,60,5,0,0,N,1,0.1,25,0.25,25,1,1,24,7,18,25,1,25,0,25,25,25,4,10,24,24,25,1,17496
0,,00082870,65,52,0,S,1,12,H,M,7,1,B,0,7,965,457,71,0,22,60,5,0,0,A,1,0.1,18,0.111,21,2,1,22,16,41,52,4,13,16,21,5,21,6,12,22,57,13,2,17496
0,,00082877,125,,0,S,1,12,U,F,,1,N,0,7,863,430,98,0,22,60,5,1,1,S,2,0.19,10,0.1,10,4,1,18,28,70,135,15,9,5,10,5,10,6,14,18,118,9,7,14483
0,,00082908,41,50,0,S,1,12,H,M,6,1,B,0,,904,469,93,1,31,50,11,0,0,A,1,0.15,13.33,0.111,15,3,1,18,14,32,45,4,11.25,10,15,5,15,5,11,18,41,11.25,2,16312
0,,00082909,53,39,0,S,1,12,H,F,7,1,B,2,8,904,469,93,1,31,50,11,0,0,A,2,0.158,13.33,0.125,15,3,1,17,16,40,55,5,11,10,15,5,15,6,13,17,52,11,3,16312
0,,00082911,65,43,0,S,1,14,H,F,7,0,P,0,,1532,643,94,0,29,53,9,0,0,A,1,0.077,15,0.2,15,1,1,18,12,34,27,3,9,10,15,5,15,4,10,18,56,9,1,26109
1,5,00082920,137,41,0,S,1,11,U,F,3,0,P,0,,915,469,78,1,34,47,13,1,0,A,2,0.077,5,0,0,1,0,20,27,69,105,19,5.53,7,10,3,10,5,12,18,128,5.53,6,17112
1,4,00082943,125,61,0,S,1,12,H,F,3,1,B,10,,902,468,88,2,25,40,27,1,1,S,3,0.278,4.6,0.286,5,5,2,15,26,65,61,15,4.07,5,7,2,5,5,12,15,125,4.07,10,20328
0,,00082981,17,39,0,S,2,18,H,M,1,1,B,2,,833,381,90,0,30,44,21,0,0,F,1,0.143,20,0.333,20,1,1,21,6,15,20,1,20,0,20,20,20,4,10,21,21,20,1,13716
1,5,00082995,101,61,0,S,2,20,H,M,5,0,B,2,9,719,365,94,0,25,17,29,1,1,S,4,0.333,5,0.4,5,6,4,15,25,66,88,20,4.4,4,7,3,5,6,13,15,93,4.4,10,18970
1,25,00082998,113,42,0,S,2,18,U,F,,0,N,0,6,833,381,90,0,30,44,21,0,0,A,1,0.1,16,0.111,12,2,1,26,23,54,64,7,9.14,17,20,3,20,5,10,26,101,9.14,6,13716
0,,00083035,29,51,0,S,2,18,H,M,5,1,B,6,,990,409,98,0,22,28,0,1,1,S,4,0.375,5.33,0.556,5,6,5,18,13,28,43,8,5.38,2,7,5,7,6,12,18,33,5.38,5,15007
0,,00083036,41,,0,S,2,18,U,M,4,0,M,0,,1034,434,72,1,31,39,10,0,0,A,1,0.059,50,0.125,50,1,1,23,12,29,75,2,37.5,25,50,25,50,6,13,23,35,37.5,1,15731
0,,00083037,29,53,0,S,2,18,H,F,6,0,P,0,,693,392,98,0,44,38,10,0,0,A,1,0.133,10,0.167,5,2,1,19,9,23,20,2,10,10,15,5,15,4,10,19,32,10,1,12470
1,10,00083042,65,57,0,T,2,39,U,M,,0,N,0,5,849,344,96,0,28,31,8,1,0,A,3,0.19,21.25,0.1,25,4,1,16,18,46,125,7,17.86,15,25,10,25,6,15,16,57,17.86,2,12940
0,,00083051,29,66,0,S,1,13,H,F,7,1,B,5,,1248,466,94,0,36,0,67,0,0,A,2,0.143,25.5,0.167,30,2,1,23,11,26,66,3,22,15,30,15,21,7,14,23,31,22,1,24147
0,,00083060,29,67,0,?,?,.,H,F,4,1,B,1,,1367,517,67,0,0,0,0,0,0,A,3,0.214,6,0.333,4,3,2,15,9,24,24,4,6,7,10,3,10,4,10,15,32,6,2,19384
1,17,00083073,113,56,0,R,2,49,H,M,4,1,B,0,5,646,349,92,0,34,43,22,1,8,A,1,0.095,16,0.1,15,2,1,26,28,73,210,18,11.67,14,19,5,17,5,10,26,113,11.67,10,12807
0,,00083079,17,75,0,S,1,14,H,F,7,1,B,6,,532,353,91,0,17,31,11,0,0,F,1,0.2,20,0.5,20,1,1,16,6,14,20,1,20,0,20,20,20,5,12,16,16,20,1,14256
1,20,00083094,77,85,0,T,2,39,U,F,3,1,B,1,6,699,246,65,0,33,26,21,0,0,A,2,0.133,17,0,0,2,0,18,18,48,68,5,13.6,8,18,10,18,6,13,18,77,13.6,2,11020
0,,00083095,113,66,0,T,2,38,H,M,3,1,B,1,4,698,247,44,0,26,42,20,1,1,S,4,0.611,11.82,0.636,11.57,11,7,17,29,75,355,38,9.34,10,13,3,4,6,14,15,105,9.34,20,10846
0,,00083102,41,42,0,S,1,12,H,F,5,1,B,2,,1082,469,80,0,23,38,25,0,0,A,1,0.105,25,0.222,25,2,2,23,14,35,60,3,20,20,30,10,30,6,12,23,41,20,3,16444
0,,00083122,29,,0,T,1,35,U,U,,0,N,0,,1753,600,65,0,24,52,0,0,0,N,1,0.091,25,0.2,25,1,1,25,8,17,25,1,25,0,25,25,25,4,9,25,25,25,1,26244
0,,00083128,29,,0,R,2,49,U,F,2,1,P,0,,696,314,93,1,31,37,12,1,0,A,3,0.25,10,0.5,10,3,3,21,10,25,44,4,11,9,14,5,14,6,13,19,28,11,3,12455
0,,00083129,29,,0,R,2,44,U,M,,0,N,0,,703,316,86,0,32,39,18,0,0,A,4,0.308,20,0.429,20,4,3,21,12,28,100,5,20,0,20,20,20,6,13,21,28,20,3,12327
1,20,00083131,41,,0,R,2,43,H,M,2,1,P,0,,575,249,71,0,30,37,14,1,0,A,1,0.143,12.67,0.3,12.67,3,3,24,15,36,50,5,10,15,20,5,20,6,12,24,40,10,4,9843
0,,00083132,77,65,0,R,2,49,U,F,4,1,M,3,2,785,391,88,0,29,29,27,0,0,A,3,0.2,11.5,0.111,15,4,1,19,21,52,69,9,7.67,12,15,3,11,6,13,19,77,7.67,3,13893
0,,00083145,17,43,0,T,2,40,H,F,2,0,P,0,,921,421,91,0,23,36,16,0,0,F,1,0.2,15,0.5,15,1,1,17,5,13,15,1,15,0,15,15,15,4,10,17,17,15,1,15360
0,,00083151,17,43,0,T,2,40,H,F,5,0,P,0,,878,480,96,0,34,42,6,0,0,F,1,0.2,15,0.5,15,1,1,16,5,13,15,1,15,0,15,15,15,4,11,16,16,15,1,15799
0,,00083155,41,31,0,T,2,40,H,M,7,1,B,0,,878,480,96,0,34,42,6,0,0,A,4,0.15,6.67,0.111,5,3,1,18,14,32,29,5,5.8,6,10,4,10,6,12,18,41,5.8,2,15799
0,,00083173,41,50,0,S,1,15,U,F,,0,N,0,,1418,508,78,0,28,31,30,0,0,A,1,0.091,32.5,0.091,25,2,1,24,16,35,80,3,26.67,25,40,15,40,6,12,24,42,26.67,2,26749
1,15,00083181,41,,0,R,2,45,U,F,,0,N,0,,487,248,80,0,27,29,28,1,1,S,3,0.368,16.43,0.5,18,7,5,24,15,36,140,11,12.73,47,50,3,15,6,12,24,41,12.73,6,10792
0,,00083198,41,50,0,S,2,17,H,U,7,0,P,0,6,989,365,49,0,30,38,21,0,0,A,3,0.167,11.33,0.125,11,3,1,22,14,34,52,5,10.4,8,13,5,11,6,12,22,44,10.4,1,15877
0,,00083200,41,30,0,S,1,14,U,M,,0,N,0,9,1170,547,91,0,36,40,13,0,0,A,1,0.1,22.5,0,0,2,0,19,15,38,75,4,18.75,15,25,10,25,6,13,19,44,18.75,2,21648
0,,00083211,125,77,0,S,1,12,U,F,,0,N,0,9,1089,501,80,0,31,46,10,1,0,A,1,0.111,13.5,0,0,2,0,18,28,67,146,11,13.27,7,17,10,12,4,11,18,121,13.27,6,19352
1,5,00083220,29,43,0,R,2,45,U,F,4,0,B,1,,391,280,84,0,28,31,29,0,0,N,1,0.077,15,0.167,15,1,1,26,8,17,15,1,15,0,15,15,15,3,7,26,26,15,1,12693
0,,00083236,89,66,0,S,1,14,U,F,,0,N,0,9,1154,537,93,0,32,22,38,0,0,A,1,0.095,25,0,0,2,0,17,22,50,82,5,16.4,15,25,10,25,6,13,17,78,16.4,1,21047
0,,00083240,113,42,0,S,1,15,H,F,5,0,B,4,6,996,439,50,0,21,29,39,1,5,A,1,0.091,22.5,0.091,25,2,1,22,28,69,137,10,13.7,22,25,3,25,6,15,22,113,13.7,5,27987
0,,00083246,137,66,0,S,1,13,H,U,2,1,B,2,7,990,434,95,0,42,18,82,1,5,A,1,0.045,15,0,0,1,0,26,34,77,245,24,10.21,20,25,5,15,5,12,26,128,10.21,13,19558
0,,00083256,77,79,0,S,1,11,U,F,5,0,B,2,9,1193,509,71,0,24,40,25,1,11,A,1,0.105,10,0.222,10,2,2,21,24,65,135,20,6.75,12,15,3,15,6,12,21,69,6.75,6,20856
0,,00083261,41,60,0,S,1,11,H,F,7,1,B,2,,1215,404,79,0,40,24,51,1,1,S,2,0.235,12.25,0.333,12.33,4,3,17,14,32,54,5,10.8,10,15,5,15,6,12,17,42,10.8,3,25505
1,19,00083279,65,52,0,S,1,14,H,F,7,1,B,3,9,1300,596,93,0,41,41,13,0,0,A,1,0.105,17.5,0.222,17.5,2,2,24,20,48,63,7,9,17,20,3,15,6,11,24,65,9,3,28518
0,,00083292,29,33,0,S,1,14,H,F,5,1,B,0,,1360,669,96,0,26,70,4,0,0,A,1,0.143,40,0.143,40,2,1,21,11,26,80,2,40,0,40,40,40,6,13,21,28,40,1,32349
0,,00083295,41,39,0,S,1,12,H,M,7,1,B,5,8,1156,546,79,0,26,46,23,0,0,A,1,0.077,15,0,0,1,0,18,10,30,30,2,15,0,15,15,15,4,12,18,44,15,1,22964
0,,00083302,77,41,0,S,1,12,H,F,7,1,P,0,,1003,503,74,0,26,46,23,1,1,S,2,0.118,15,0.286,15,2,2,16,20,55,79,8,9.88,11,16,5,16,6,14,16,77,9.88,6,20314
0,,00083353,29,47,0,T,2,40,H,F,3,1,B,3,,801,373,87,0,26,57,24,1,0,A,4,0.308,11,0.5,9.67,4,3,16,10,24,74,5,14.8,22,30,8,15,6,13,16,29,14.8,3,12632
0,,00083354,29,45,0,R,1,42,H,F,6,1,B,0,,836,438,95,0,13,49,20,1,0,A,3,0.267,12,0.571,12,4,4,16,11,28,48,4,12,17,20,3,16,6,14,16,33,12,4,12322
0,,00083368,77,,0,T,2,40,H,F,5,0,P,0,,965,451,81,0,27,41,25,0,0,A,4,0.231,8.33,0.333,11,3,2,15,13,39,54,11,4.91,18,20,2,3,3,7,15,69,4.91,5,21801
0,,00083376,77,41,0,R,2,49,H,M,7,0,P,0,,708,330,85,0,21,29,21,0,0,A,3,0.2,8.75,0.3,8.33,4,3,21,21,52,72.5,10,7.25,6.5,10,3.5,9,6,12,21,71,7.25,6,11609
0,,00083390,53,40,0,S,1,12,U,U,,0,N,0,9,898,517,98,0,37,77,6,0,0,A,2,0.15,13.33,0.111,10,3,1,20,17,42,70,5,14,5,15,10,10,6,12,20,49,14,1,16763
0,,00083397,113,45,0,S,2,20,H,F,4,1,M,12,5,729,296,63,0,30,20,26,0,0,A,2,0.133,10,0.143,7,2,1,15,22,59,89,13,6.85,10,13,3,13,4,13,15,104,6.85,7,13660
0,,00083403,89,82,0,R,2,49,H,M,2,1,B,4,2,593,303,92,0,32,37,21,1,0,A,2,0.2,14.5,0.3,14,4,3,19,22,58,109,10,10.9,11,16,5,16,6,13,19,78,10.9,7,11365
0,,00083446,65,80,0,R,2,46,H,M,4,1,B,1,7,971,335,71,0,30,38,29,0,0,A,1,0.053,21,0.125,21,1,1,23,19,50,53,5,10.6,19,21,2,21,6,12,23,63,10.6,2,17694
0,,00083460,41,57,0,S,2,17,H,F,3,1,P,0,2,913,227,34,0,28,24,53,0,0,A,1,0.056,25,0.125,25,1,1,15,14,34,55,3,18.33,15,25,10,25,5,12,15,45,18.33,2,16607
0,,00083463,53,65,0,S,1,13,H,M,7,0,P,0,9,4625,641,72,0,41,43,27,0,0,A,2,0.136,25,0.091,25,3,1,17,21,48,135,6,22.5,15,25,10,25,6,13,17,53,22.5,3,48391
0,,00083471,89,45,0,R,2,49,H,F,7,0,P,0,5,561,272,78,0,30,27,29,0,0,A,3,0.19,10,0.1,10,4,1,18,22,57,80,9,8.89,5,10,5,10,6,12,18,81,8.89,5,11431
0,,00083481,89,53,0,R,2,44,H,F,3,1,B,0,5,702,336,95,0,35,40,34,1,11,A,1,0.105,10,0.25,10,2,2,17,23,60,102,15,6.8,8,11,3,11,5,12,17,89,6.8,10,12276
0,,00083486,41,55,0,U,3,09,H,F,1,1,B,0,,0,181,0,4,33,0,64,0,0,A,4,0.333,5.86,0.2,5.5,7,2,-10,15,35,45,8,5.63,5,10,5,5,6,12,18,41,5.63,2,18584
0,,00083488,89,86,0,U,3,09,U,M,2,1,P,0,3,0,181,0,4,33,0,64,1,0,A,1,0.056,15,0.125,15,1,1,15,21,56,80,6,13.33,5,15,10,15,3,10,15,89,13.33,5,18584
0,,00083490,29,,0,U,1,01,U,F,1,0,M,0,,0,0,0,0,22,52,16,0,0,A,3,0.2,12,0.25,12,3,2,19,12,28,54,5,10.8,8,14,6,12,6,14,18,29,10.8,2,0
1,15,00083497,29,69,0,U,3,09,H,F,6,1,B,25,,375,167,80,0,28,23,29,0,0,N,2,0.182,15,0.2,10,2,1,18,9,20,30,2,15,10,20,10,20,6,12,18,24,15,1,9007
0,,00083498,17,37,0,U,4,10,U,F,1,1,B,1,,0,118,1,0,48,44,31,0,0,F,1,0.167,20,0.333,20,1,1,17,6,15,20,1,20,0,20,20,20,4,10,17,17,20,1,8906
0,,00083529,77,,0,U,3,08,U,M,,0,N,0,,660,317,81,0,35,30,39,0,0,A,1,0.077,16,0,0,1,0,25,14,38,31,3,10.33,11,16,5,16,4,9,25,66,10.33,2,15962
1,5,00083530,77,75,0,U,3,08,U,U,,1,N,0,5,656,272,68,0,29,28,35,1,4,A,1,0.158,33,0.273,33,3,3,21,25,63,286,10,28.6,27,42,15,36,6,14,21,77,28.6,6,14010
0,,00083536,101,40,0,U,3,08,H,U,6,0,B,1,5,600,280,74,0,15,37,31,1,12,A,1,0.053,20,0.111,20,1,1,16,24,62,123,13,9.46,15,20,5,20,6,14,16,89,9.46,8,12786
1,10,00083559,77,38,0,U,2,07,H,M,3,0,B,1,3,780,278,44,2,28,48,25,1,0,A,2,0.167,21,0.222,27,3,2,24,16,43,99,7,14.14,30,34,4,17,6,12,21,69,14.14,3,14360
0,,00083564,113,44,0,U,3,08,H,M,3,1,B,1,3,792,277,27,0,25,38,50,0,0,A,1,0.048,30,0.091,30,1,1,17,28,70,193,11,17.55,25,30,5,30,6,14,17,104,17.55,7,28311
0,,00083580,77,,0,U,2,04,U,F,2,0,M,0,,815,272,28,0,20,15,42,0,0,A,1,0.077,20,0.2,20,1,1,18,13,36,33,4,8.25,17,20,3,20,4,10,18,75,8.25,3,18106
0,,00083585,137,7,0,U,1,03,H,M,5,0,B,5,6,818,240,49,0,19,23,24,0,0,A,1,0.083,20,0,0,1,0,20,26,63,89,8,11.13,15,20,5,20,4,11,20,129,11.13,4,20787
0,,00083606,65,80,0,S,1,13,H,F,5,1,B,18,8,1007,438,95,0,36,32,64,0,0,A,1,0.056,17,0.125,17,1,1,26,18,47,69,5,13.8,7,17,10,17,4,9,26,62,13.8,3,27857
0,,00083613,17,67,0,U,2,05,H,F,2,1,B,2,,796,317,21,0,31,20,22,0,0,N,2,0.4,16.5,0.333,20,2,1,16,7,15,33,2,16.5,7,20,13,13,6,12,16,17,16.5,1,14185
0,,00083616,41,85,0,U,3,09,H,F,2,1,B,1,,496,226,53,0,25,41,46,0,0,A,1,0.063,20,0,0,1,0,20,12,28,35,2,17.5,5,20,15,20,4,10,20,42,17.5,1,9972
0,,00083621,17,36,0,S,2,18,H,F,7,1,B,0,,786,402,89,0,22,49,21,0,0,F,1,0,0,0,0,0,0,,4,12,15,1,15,0,15,15,15,4,10,18,18,15,0,16665
0,,00083628,41,33,0,U,3,08,U,F,1,0,P,0,,552,268,78,0,34,46,27,0,0,A,1,0.143,16,0.25,16,2,2,17,11,25,52,4,13,16,21,5,21,4,8,17,40,13,2,11682
